0.01,-0.84,0.57,-2.44,1.40,-5.19
-0.02,-0.81,0.61,-12.33,-3.85,-4.33
-0.03,-0.81,0.59,-13.67,-5.86,-4.15
-0.05,-0.79,0.56,-4.94,-0.12,-2.99
-0.06,-0.81,0.60,-1.77,2.44,-4.09
-0.05,-0.83,0.59,-3.36,2.20,-6.10
-0.05,-0.79,0.57,-7.26,3.23,-5.19
-0.04,-0.79,0.59,0.37,6.10,-4.94
-0.02,-0.82,0.58,5.49,6.16,-3.54
-0.01,-0.83,0.57,3.05,3.42,-0.24
-0.03,-0.82,0.57,0.31,1.83,-0.92
-0.03,-0.82,0.57,3.36,4.33,0.06
-0.02,-0.84,0.58,4.27,6.47,1.10
-0.02,-0.83,0.59,-0.31,4.76,0.12
-0.02,-0.81,0.58,-2.50,4.21,-0.18
-0.00,-0.83,0.59,0.85,7.14,0.55
0.01,-0.83,0.60,-0.98,5.98,-0.49
0.00,-0.81,0.59,-3.85,3.05,-2.01
-0.01,-0.80,0.59,-2.56,3.05,-1.46
0.00,-0.82,0.59,0.43,3.91,-0.49
-0.00,-0.81,0.60,-3.17,3.60,-1.28
-0.00,-0.79,0.59,-7.02,2.93,-2.32
