0.09,-0.92,0.19,7.02,-19.10,24.05
0.03,-1.06,0.24,48.77,-28.14,29.91
0.02,-1.11,0.27,59.63,-33.69,43.40
0.04,-1.06,0.21,30.88,-25.27,41.14
0.05,-0.93,0.22,6.47,-10.68,29.36
0.04,-0.93,0.28,5.80,3.78,23.80
0.04,-0.91,0.33,5.31,10.07,22.46
0.02,-0.90,0.26,4.64,-7.45,16.72
0.00,-0.96,0.25,17.15,-26.55,17.76
-0.01,-1.06,0.27,17.15,-31.19,18.19
-0.04,-1.05,0.24,-0.24,-26.73,14.59
-0.04,-1.03,0.27,-18.19,-14.59,9.52
-0.03,-1.02,0.30,-26.55,-0.73,5.37
0.01,-1.01,0.27,-28.20,1.71,5.62
0.06,-0.97,0.21,-37.41,2.20,5.80
0.04,-0.92,0.21,-45.53,2.14,4.21
0.03,-0.89,0.24,-44.37,-3.11,1.83
0.04,-0.93,0.26,-33.45,0.85,-0.12
0.05,-0.98,0.24,-21.36,7.57,-4.70
0.03,-0.99,0.24,-20.94,8.91,-8.00
0.03,-0.97,0.26,-21.06,10.01,-9.83
0.03,-0.94,0.28,-18.80,10.68,-9.95
0.04,-1.01,0.26,-14.22,14.16,-13.12
0.04,-0.99,0.25,-13.85,15.14,-12.82
0.04,-0.93,0.27,-21.24,10.74,-12.88
0.04,-0.93,0.30,-15.75,12.70,-13.98
0.05,-0.97,0.28,5.00,22.83,-17.46
0.06,-1.01,0.24,5.74,18.43,-17.15
0.02,-1.00,0.29,0.49,7.63,-18.19
-0.01,-1.01,0.29,12.57,16.17,-20.69
0.01,-1.02,0.23,11.47,21.55,-19.90
0.00,-0.96,0.22,0.24,16.48,-19.23
-0.03,-0.92,0.22,-5.68,18.98,-20.87
-0.04,-0.94,0.22,3.97,24.41,-20.51
-0.09,-0.98,0.21,9.46,20.51,-19.35
-0.13,-0.98,0.25,3.78,14.28,-18.07
-0.13,-0.96,0.23,-0.73,19.65,-16.11
-0.16,-0.92,0.22,-0.24,23.74,-14.04
-0.19,-0.92,0.22,1.95,20.87,-12.02
-0.20,-0.97,0.23,17.09,18.07,-10.93
-0.21,-0.96,0.19,18.98,13.73,-7.51
-0.27,-0.88,0.24,15.38,3.36,-6.90
-0.35,-0.87,0.32,9.22,-5.98,-12.27
-0.35,-0.92,0.42,4.33,-12.63,-16.78
-0.29,-1.01,0.41,18.98,4.52,-10.56
-0.27,-1.02,0.38,22.77,10.80,-4.58
-0.26,-0.97,0.33,8.36,3.54,-1.04
-0.24,-0.89,0.29,-17.09,-7.39,0.61
-0.24,-0.85,0.31,-27.83,-17.15,2.20
-0.23,-0.86,0.28,-14.83,-9.70,2.87
-0.24,-0.86,0.28,-9.64,-5.92,4.94
-0.25,-0.89,0.28,3.36,-7.63,7.75
-0.25,-0.96,0.24,14.71,-11.54,10.74
-0.27,-0.96,0.22,14.95,-12.63,11.54
-0.30,-0.97,0.21,14.40,-13.43,10.01
-0.31,-0.98,0.21,7.69,-16.42,5.92
-0.29,-0.91,0.20,-3.54,-15.08,4.58
-0.27,-0.88,0.19,-6.23,-10.74,3.17
-0.28,-0.87,0.16,1.16,-10.01,3.17
-0.28,-0.96,0.16,12.51,-10.50,3.66
-0.19,-1.07,0.22,38.02,-12.76,11.47
-0.15,-1.06,0.26,29.05,-7.51,13.98
-0.09,-1.00,0.27,-1.83,-0.18,7.20
-0.05,-0.93,0.26,-19.65,-1.46,3.48
-0.02,-0.89,0.30,-8.73,-4.27,1.53
-0.02,-0.96,0.32,13.18,-5.43,5.31
-0.03,-1.00,0.29,25.09,-8.48,10.44
-0.06,-1.04,0.27,26.43,-16.66,20.87
-0.05,-1.07,0.27,20.57,-6.77,24.41
-0.03,-1.02,0.30,-1.04,-0.85,19.71
-0.01,-0.94,0.29,-8.91,1.40,13.92
0.01,-0.91,0.23,-1.65,10.62,13.12
0.02,-0.95,0.22,9.83,15.50,13.43
0.02,-0.98,0.24,1.22,3.97,8.18
0.01,-0.98,0.25,-3.72,-3.72,7.63
-0.02,-0.96,0.23,-4.46,-9.77,9.09
-0.04,-0.97,0.23,-4.76,-8.30,7.32
-0.03,-1.00,0.25,-4.88,1.65,5.13
-0.03,-1.01,0.26,-7.32,6.10,3.66
-0.04,-0.96,0.25,-11.47,5.25,1.83
-0.03,-0.95,0.24,-12.63,7.02,0.24
-0.00,-0.98,0.24,-12.76,10.80,-2.20
0.01,-0.99,0.24,-10.86,11.78,-1.65
0.01,-0.99,0.21,-8.54,6.04,-1.59
0.00,-0.98,0.19,-8.36,6.10,-2.08
-0.01,-0.97,0.22,-9.83,1.10,-1.04
-0.00,-0.98,0.26,-5.00,-2.50,-0.61
0.00,-0.97,0.22,-3.97,5.00,-1.65
0.01,-0.97,0.22,-4.52,1.04,-2.62
0.01,-0.96,0.25,-4.09,0.43,-4.33
-0.01,-0.96,0.28,-3.11,3.78,-4.39
-0.03,-0.96,0.29,-0.61,8.73,-6.16
-0.03,-0.95,0.27,0.55,9.64,-8.12
-0.03,-0.96,0.28,-2.08,12.88,-10.25
-0.05,-0.99,0.31,-4.82,19.90,-14.89
-0.04,-1.00,0.30,-7.26,22.58,-15.87
-0.03,-0.96,0.29,-12.45,26.67,-18.01
-0.05,-0.94,0.30,-17.09,35.10,-22.40
-0.07,-0.95,0.34,-19.84,41.63,-27.10
-0.07,-0.95,0.36,-17.88,46.57,-29.72
-0.10,-1.01,0.30,-8.73,46.14,-28.63
-0.08,-1.06,0.27,8.30,46.81,-16.66
-0.06,-1.01,0.23,-5.00,58.04,-11.11
-0.08,-0.93,0.26,-29.97,62.68,-16.36
-0.06,-0.92,0.25,-23.56,59.81,-20.14
-0.06,-0.93,0.24,-10.68,46.14,-15.75
-0.10,-0.92,0.25,-8.42,35.58,-13.73
-0.13,-0.92,0.28,-4.58,23.44,-11.84
-0.14,-0.95,0.29,1.28,22.22,-10.86
-0.13,-0.98,0.28,6.84,24.54,-9.89
-0.14,-0.96,0.29,2.62,25.94,-9.09
-0.15,-0.93,0.30,-4.33,23.07,-10.01
-0.15,-0.92,0.30,-3.17,20.69,-11.47
-0.15,-0.93,0.31,-1.04,16.36,-12.27
-0.14,-0.95,0.30,4.33,11.96,-11.05
-0.13,-0.95,0.30,3.11,9.46,-8.67
-0.13,-0.94,0.29,0.12,6.84,-7.45
-0.15,-0.91,0.32,-0.73,4.39,-6.10
-0.15,-0.93,0.33,3.91,4.09,-7.20
-0.15,-0.94,0.34,5.31,2.08,-5.80
-0.16,-0.92,0.34,3.78,1.89,-5.62
-0.17,-0.91,0.34,2.44,1.53,-6.65
-0.15,-0.93,0.34,4.70,1.04,-7.26
